,rating,review
121,1,filpcort war late delavered by DTDC courier DTDC was working too late and information cont examplen to don't DTDC courier next time  better then ecom and postal better then dtdcREAD MORE
122,1,just okayREAD MORE
123,1,Very bad product.. hanging problem in set...READ MORE
124,1,heating problemcamera is below averagemy display breaks in few days build quality is poorDon't buy #redmi mobileREAD MORE
125,1,worst display quality with in a month my display has damagefREAD MORE
126,1,worst phone getting hang every second day don't ever buyREAD MORE
127,1,go fo asus zenfone m1READ MORE
128,1,"Product is good but flipkat delivery service is so bad,the order delivery time was 11'th of September but I didn't get this till now.today they just cancelled my order without my permission and the told me to order it again, and the product is not available.READ MORE"
129,1,this phone is habritREAD MORE
130,1,pathetic cameraREAD MORE
131,1,LOW NETWORKREAD MORE
132,1,its having headphones issue alot and thts the most annoying part.i wish i can get it return back.READ MORE
133,1,"Display was very aggresive, high contrast, even in low brightness, effected my eyes badly.I will not recommend this to anyone, this was a review after using the product for 1 month.READ MORE"
134,1,"I received the order on 20th August 2018 and the finger lock is not working. It's not even 1 month and problem such this are arising so soon. The camera had a small scratch which is now broadened. I understand the policy terms of replacement within 10 days, but if I take the phone to the service center it will take days for repairing. How will I manage these days, and a product like this what's the use if it needs to be repaired within a month or so? its better to deal in good products and th...READ MORE"
135,1,baad experienceREAD MORE
136,1,"battery backup is worst for Redmi note 5. it cant even last for 10 hours on normal use.misleading people by saying phone has 4000mah battery. i think the actual capacity of battery would be 3000mah. Never gonna by redmi mobile again.whats more one of my one year old redmi 3s prime phone battery can't even last for 5 hours. Chinese company are biggest cheater, they say something and they do other.never get lure my Chinese mobile specification.READ MORE"
137,1,"Product ok, but not available of headphones of New packing,READ MORE"
138,1,speakers problem all redmi mobileREAD MORE
139,1,wasteREAD MORE
140,1,mobile is ok.....but delivery is much more delay.........READ MORE
141,1,my phone was having network issue and camera is bit low.else phone was okREAD MORE
142,1,poor quality is phone and hang problem . its heated phone please not buy your phoneREAD MORE
143,1,Slow touchREAD MORE
144,1,build quality is poor and below average...READ MORE
145,1,fkuking productREAD MORE
146,1,screen broke in few days :(READ MORE
147,1,Don't buyREAD MORE
148,1,hanging problem. very difficult to operate. please provide replacementREAD MORE
149,1,the product didn't reached at me.   the ecart employees sold it anywhere else and didn't even call me.READ MORE
150,1,"display good but not very good, bettry getting fastly lowREAD MORE"
151,1,This phone is not trustableit looks good and initial 4 months it was ok. now the speaker stopped working and restarts when a call is receivedA phone for 4 months at cost 10K?READ MORE
152,1,Nice mobileREAD MORE
153,1,not a good.. heating issueREAD MORE
154,1,nice set and powerfullREAD MORE
155,1,Guys plz do not buy this phone it seems lots of complaints in one month.  Plz select other smart phonesREAD MORE
156,1,Very poor quality speakers.....Does not even sounds good via headphones......Camera quality also very bad.....Feeling bad for purchasing it...READ MORE
157,1,spare parts are took much of cost i didn't like that ... .. .READ MORE
158,1,Phone s getting heated 🔥🔥READ MORE
159,1,there is manufacturing defect in speakerREAD MORE
160,1,Money Waste Xiomi Products are Not worth buying.READ MORE
161,1,phone  hardware  problemREAD MORE
162,1,Problem is not solvedREAD MORE
163,1,"Worst phone everAfter 15 days it was not switching on. I went to MI service centre. They repaired it and gave it to me after 10 days.Now it is 2 months, again phone is not switching on. My sister got same phone too and her phone is also disturbing. Frequently network goes off.MI sucks and will never ever purchase MI phones againREAD MORE"
164,1,screen was broken after falling from a small height... not expected this situationREAD MORE
165,1,my proudect is not Delivered flifcartREAD MORE
166,1,speaker is not workingREAD MORE
167,1,goodREAD MORE
168,1,worst phone battery backupREAD MORE
169,1,"Before buying from Flip-kart  assure  your self that your happiness is based on your luck, because if you received defective product flip kart will not replace your product. 10 days replacement policy is one of the biggest cheating.If your have serious heating issue , phone slow down issue and all other software issue you can't claim replacement.If you received the product already scratched or dent then you can't claim replacement because of the flip-kart replacement policy.If you recei...READ MORE"
170,1,Not goodREAD MORE
171,1,Sound is very low.READ MORE
172,1,do not buy this phone  i have ordered 5 phones for my friends but no is chargingi buy these mobile phones in the month of mayREAD MORE
173,1,"Very worst product, waste of moneyREAD MORE"
174,1,WasteREAD MORE
175,1,not goodREAD MORE
176,1,worst mobileREAD MORE
177,1,Totally confused by flipkartREAD MORE
178,1,"As per advertisement, it is climed the the is having gorilla glass, but when the phone fell from my hand, the get broken. I contacted my helpline, but they said it is physical demage , so screen can not be replaced.READ MORE"
179,1,GoodREAD MORE
180,1,Camera not working . replacement not yet done after 15 days also.READ MORE
181,1,Screen problemREAD MORE
182,1,very bed product not bay...READ MORE
183,1,Poor delivery... Phone is awesomeREAD MORE
184,1,OK not muchREAD MORE
185,1,Very disappointed by your product. After 1 month phone suddenly switched off bcz of software problem.Now I have face difficulty to repair it. Never wanna buy your products again😠😠READ MORE
186,1,phone working isn't properlyREAD MORE
187,1,The phone is getting heated up quiklyREAD MORE
188,1,worst mobile ever i have purchased. from day 1 it ia going to hang.READ MORE
189,1,mobile difected.READ MORE
190,1,Google assistant is automatically opening and phone calls are not working volumes buttons are automatically on and off.READ MORE
191,1,it's not check quality or performance of accessories & product. I received a faulty data cable . because I connect of its cable to charge this device it's taking 9 hours to fully charged but if I change the other data cable it's charging time is 3 hours .so I relaise it's data cable is faulty .READ MORE
192,1,thanks filpkart fast dilevery best performanceREAD MORE
193,1,Hate your service and productREAD MORE
194,1,nice phoneREAD MORE
195,1,Very badREAD MORE
196,1,guys don't buy this phone because of this model have proximity sensor issue i recently replace motherboard but i face save problem with this handset.READ MORE
197,1,i love you too redmi is love and love you tooREAD MORE
198,1,very bad hanging worst productREAD MORE
199,1,"youtube not showing fullscren , screen is in hight not in width compare to 6"". making full to peopleREAD MORE"
200,1,niceREAD MORE
201,1,both cameras are not goodREAD MORE
202,1,"It's display screen has no support from any type of frame hence it will get damage without any hit. my phone screen got damaged, my phone never dropped. It is getting  white lines after few seconds of screen on. Never buy a MI product, always buy samsung or apple because they also invest on testing of their products and MI doesn't.READ MORE"
203,1,Worst Mobile Don't Buy ThisREAD MORE
204,1,DO Not buy this. Xiaomi has tweaked the software in such a way that base variant uses too much RAM. on my first use the RAM was at 80% without even basic apps running. so when u run any app it snags constantly n the scrolling experience is horrible. My previous 2gb phone didn't have any problems with performance because of RAM n this supposed upgrade lags constantly.READ MORE
205,1,camera quality no video quality noREAD MORE
206,1,the worstREAD MORE
207,1,"I have received the product in good condition but the thing is with delivery, I got the product after 6 days delay at my local courier office, good job guysREAD MORE"
208,1,Good loking phone pesa wasulREAD MORE
209,1,it's been around a month when I bought this phone and from the very first day it has been showing signs of issues. it hangs so much that I have to lock it and again unlock it in middle of the work.READ MORE
210,1,niceREAD MORE
211,1,"It has a hang problem and it's really annoying because it doesn't hang everytime. So, if I take this phone to the service centre, there might be a chance that it won't hang in front of the service centre representatives.READ MORE"
212,1,Took more than 20 days after millions of complains and followups.Extremely dissatisfied.READ MORE
213,1,Honestly very Bad Item The screen is opened from the upper side and its seems like and Open piece Not Like This Product and flipkart anymoreREAD MORE
214,1,Ghar PE naye lake dyiye but super se uparREAD MORE
215,1,one accessiore is missing that is tempered glassREAD MORE
216,1,The phone is very fragile. Even a small fall can break this phone. so please be careful while using this phone.READ MORE
217,1,Not happy with the product.READ MORE
218,1,disgusting company  mi   guys never buy  redmi mo 😡😡😡😡😡😡😡READ MORE
219,1,Chargers Missing Seal OpenSeller is Fraud cheating with me & did not reply nowBeware this seller very fake commitmentREAD MORE
220,1,delivery very worest serviceREAD MORE
221,1,Camera Is Too Much Noise Worst CameraREAD MORE
222,1,However mi note 5 is awesome but courier service is very much poorREAD MORE
223,1,over heating issue...Not solved by the Flipkart...worst service ever... please prefer other sellers..not FlipkartREAD MORE
224,1,delivery and tracking is not satisfingREAD MORE
225,1,"I have purchased not5 which have some issues.At technician visit , technician observed this issue but he rejected it. He reset mobile then say now your mobile is ok. But after reset my mobile problem occurs after few hours later.I have screen recorder of problem before reset and after reset.READ MORE"
226,1,after taking screenshot when we send or share  like any pdf or any text written images it get blur images. even not able to read... camera qualify also worst.READ MORE
227,1,We will give one star only because of hybrid Sim.We were expected Dual Sim + Dedicated sd card slot.READ MORE
228,1,"don't buy waste of money ,after using 3 months .upto now my phone hanged several times .have to switch off phone to get it to normal working conditions.READ MORE"
229,1,"it's totally waste of money..plzzz don't buy any Redmi phones bcoz there is tooo many problems in phone like heating n hardwares, it's software's and most important thing is after sale service etc.here is some mike or speaker problem in my handset which is mi note5 bt his service centre told us wait for 25 days for this part.Guys can't recommends this bloody brand if u r looking best phone in this range so u can go for samsung J6(64) or j8 that is too good phones in this range...READ MORE"
230,1,slow work... low light camera not good. touch screen not proper workREAD MORE
231,1,goodREAD MORE
232,1,I m facing hanging problem in this mobile.sometime it hangs and multiple unwanted applications open automatically.plzzzz suggest me better information to solve these issues.READ MORE
233,1,waste phoneREAD MORE
234,1,I am not happy with your delivery because it is not deliver in our locality where I gave addressREAD MORE
235,1,Product is good but not satisfied with delivery services due to irresponsible serviceREAD MORE
236,1,it was the waste of money don't buy it and the display was made wrost quality of glassREAD MORE
237,1,OtREAD MORE
238,1,GoodREAD MORE
239,1,bad performance and batteryREAD MORE
240,1,everything is ok except camera...READ MORE
241,1,it's very bad.use Samsung and life is jhingalala.READ MORE
242,1,niceREAD MORE
243,1,Not Good in this price range the phone is having heating problem. Camera is average.READ MORE
244,1,this phone is hangging every minute ..while u r usingREAD MORE
245,1,"Defective phone recived, tuch not working, very disappointedREAD MORE"
246,1,Good one ...flipkart gave the damaged product.....But motherboard is damaged within 1month.....But due to warranty free of cost repairing possible........ All over a good productI have to sold it ...voda and airtel sim doesn't support every time...after restarting it just supported and okay for 1 week and again same problem...CAN'T EXPECTED THIS...REALLY SUCH A BAD EXPERIENCE FROM FLIPKART.....READ MORE
247,1,dilpay and mobile phone was  vestREAD MORE
248,1,BadREAD MORE
249,1,Once bought.. the item cannot be returned... The overall performance of the product was found to be unsatisfactory..so I requested for its return... But to my dismay... I was told that it cannot be returned unless defective.......only lengthy troubleshooting steps were instructed... There is no option for return... Flipkart literally forcefully sold the product... Plz judge carefully before buying such productsREAD MORE
250,1,"I am facing the network issues in this phone after 3months from the date of purchased. I guess this is the third time I am facing this issue, when I faced this issue before, I did reboot this device after that it functions regularly, but for now this issues have no solutions. I have decided this is the worst buy product in my life.READ MORE"
251,1,This phone voice problemREAD MORE
252,1,tach problemREAD MORE
253,1,network problem.READ MORE
254,1,Hot I less timeREAD MORE
255,1,med in chainaREAD MORE
256,1,"Not a best phone , wrost mobile , working not proper always be hang,more charging heating problem.READ MORE"
257,1,Nice phoneREAD MORE
258,1,worst redmi phone1.Network issue (need to restart my phone every day )2.hanging issue3.Poor camera quality (redmi4 ) camera is better than this mobile....and pathetic Flipkart service..no return policy..they fool us with technical visit and allplease don't buy this phone..READ MORE
259,1,product is good for Normal user bt Flipkart charge 1000 extra I don't know why...??? everywhere the price of the product is 8999.READ MORE
260,1,"very worst mobile flipkart send me, this mobile has netwoark issue  i've complained it for network issue flipkart send a technician to visit to solve the problemand he tried two times but not resolved and he is sending fake report continuouslyand i've waste my time and money alsomoney and timeso i request all the people don't purchase mobile from flipkart they doesn't solve your problemthey want earn money to making people foolREAD MORE"
261,1,Mobile automatically get rested every 4-5 minutes....READ MORE
262,1,Not good . voice is not clear during video call. Lot of disturbance.READ MORE
263,1,screen display has broken . fallen from a very low height only at a distance of 1 feet. very bad display and delicate mobile.please do not buy. they are making with very low qualityREAD MORE
264,1,Quality is good any compare phonesREAD MORE
265,1,OkREAD MORE
266,1,awesomeREAD MORE
267,1,goodREAD MORE
268,1,"Flipkart s delivery is horrible, they keep misrouting and because of which,my delivery is always delayed by 2 days, please check all my purchasesREAD MORE"
269,1,very good hand set..READ MORE
270,1,when on calling it goes automatically on speaker mode...after one month it's battery getting heat when charging mobile.READ MORE
271,1,BadREAD MORE
272,1,"Very bad experience with Flipkart the phone worked for 3-4 days and once the battery drained out it is only rebooting continuously whatever charging you do, worst is Flipkart has no control to provide replacement. I don't feel the product is bad it is just Flipkart policies are bad for customer resolution the only touch point is there call center and even after speaking to senior executive of it neither they could provide replacement and nor refund. Do not purchase from FlipkartREAD MORE"
273,1,The 5 millions phone sale Redmi note 5 look awesome fast shipping thank to Flipkart.READ MORE
274,1,camera quality is not Good. asked to check with sevice center.very bad service fisrst timeREAD MORE
275,1,not good hang most of timeREAD MORE
276,1,Very bad replacement policy..Bad cameraREAD MORE
277,1,BadREAD MORE
278,1,"Returns complete but refund not received. Too late,READ MORE"
279,1,"Got phone with faulty charger. Flipkart customer service & customer support is bad illogical and non cooperative.First customer executive told to give voucher worth Rs 499 to buy new charger, not given .Second executive disconnected line Third one told we cant service faulty accessories with phones.Since the seller cannot replace only the accessory, please raise return request. Worst Exp on flipkart till date .Next time have to think coming back again, :(READ MORE"
280,1,Dont buy this redmi note 5 if u need atleast a decent camera clarity... Worst of redmi brand ever.. This is this mi mobile I own and this is the worst of all in camera clarity.. I just bought this believing in mi but I feel for it.. Poooooooor front and rear camera clarity ever... What to do with only performance..READ MORE
281,1,used phone I think...vvery bad experienceREAD MORE
282,1,Very badREAD MORE
283,1,When I unboxed the device it had no operating system on it the device was bricked . it was just kept restarting on mi logo !!READ MORE
284,1,vary vary bad quality mobile phone .........no good camera ...not good battery ...vary bad quality phoneREAD MORE
285,1,not satisfiedREAD MORE
286,1,"Thug Company Product,no warranty, selling with cheap low quality Chinese parts.READ MORE"
287,1,Phone will hang upREAD MORE
288,1,product is nice almost 7 to 10 days. after delivery.. but after some days phone will be contunisoly hang..and Infect in my phone there no game..READ MORE
289,1,display is so weakREAD MORE
290,1,good for the valueREAD MORE
291,1,screen has white line across screen  suggesting display issues in a new pieceREAD MORE
292,1,Mother board damageREAD MORE
293,1,Very very very very bad experience.....READ MORE
294,1,mobile is very good but flipkart again not delivery product on doorstep again I had to gone for pickup my product for 10 km from my House..flipkart logistics partner very cheap ..READ MORE
295,1,Nice proudect...good value of moneyREAD MORE
296,1,display quality very low not good ...READ MORE
297,1,"worst phone keypad of phone is not working well,camera quality is poor,phone is not working smoothlyREAD MORE"
298,1,Bad dealingREAD MORE
299,1,"mobile is good,,,, but defective charger recive.READ MORE"
300,1,cheap quality phoneREAD MORE
301,1,hang on phoneREAD MORE
302,1,very bad...wrong person of  delivery this item ....READ MORE
303,1,heating Issues will be thereREAD MORE
304,1,mobile garsm hot aaheREAD MORE
305,1,phones heats a lot while using camera continuously for more than 15 mins.. hate itREAD MORE
306,1,IC problemREAD MORE
307,1,Mobile. cover designed considering asthetics only. Cover cannot protect mobile even in small miss handlings. Screen broke completely in a minor fall from car seat to ground. Either do not provide cover with mobile or consider it's performance also.READ MORE
308,1,very bakwas phoneREAD MORE
309,1,Ram management  is very bad. I am very disappointedREAD MORE
310,1,mobile is good  but flipcart  delivery  service  was very badREAD MORE
311,1,nice mobile note 5READ MORE
312,1,phone is good but camera quality very bad. I don't like this phoneREAD MORE
313,1,in the mi phone charger adapter is missingREAD MORE
314,1,Supperb phone with ammazing features and look....🤘🤘👌👌👌READ MORE
315,1,"Last few months I bought more then RS,60000 from Flipkart but last I was ordered a Redmi mobile but I received different items , I gave a request at a time but still I won't get a reply from Flipkart .... They rejected my request so I'm going to quit from Flipkart...READ MORE"
316,1,very badREAD MORE
317,1,the speaker are not working properly after factory reset either I need a new phone. it's really frustrating that after 10 days of complaints still the replacement.READ MORE
318,1,no battery backupREAD MORE
319,1,after using a month and it is already slowing down or hanging up the apps are not running properly sometimes the face unlock doesn't work. please don't let not value for money even after having Snapdragon 626 processor it doesn't perform up to the mark.READ MORE
320,1,"On unboxing the product the touch screen was not working. When I requested for the return, the return request was rejected TWICE for no reasons. On the third request for return, a third-party technician came and did a temporary solution naming it as a bug in software and it won't happen again.After 2 days of use the same situation happened and I requested for the replacement of this product. Now they are saying, your phone issue was resolved and we can't help with it. You need to go to the ...READ MORE"
321,1,very useless phone hang many timeREAD MORE
322,1,"one of the sim slots were not working, bought on the 24th and the issue was detected on the 25thREAD MORE"
323,1,goodREAD MORE
324,1,poor quality camarafront sensor not workingback finger print sensor not workingREAD MORE
325,1,Phone is very hanging problem hence don't buy any body .I am not satisfied  from this PhoneREAD MORE
326,1,cheap quality..display is brokenREAD MORE
327,1,redmi is a bad phone I buy a phone don't workingREAD MORE
328,1,i am not satisfied for technicianREAD MORE
329,1,Product was delayed as I need to my sister birthday giftREAD MORE
330,1,unhappy with camera performance and phone is also laggingREAD MORE
331,1,i am no orders flipkartREAD MORE
332,1,It will hanging very muchREAD MORE
333,1,heating problem.. hanging..... camera quality is not good.... only one thing is good i.e. battery backup.... I will not recommend anyone to buy this product.... worst worst worst.....READ MORE
334,1,your deliveey timing was so badREAD MORE
335,1,camera is very badREAD MORE
336,1,Please don't purchase so bad phoneREAD MORE
337,1,waste mobile sent bye this mobile cheating flipcart they r are not responding when I call them nd also unable to return r replace the mobile bakwaz mobile dnt bye thisREAD MORE
338,1,"Please don't buy any product from ""Flipkart"" ,I got a defective products. you will loose your money.READ MORE"
339,1,back panel damage.READ MORE
340,1,"it is hanging...and I got to repair it from the MI care center  of my local city shahjahanpur but the problem not removed...it's very very poor product... what should be done ,I m not able to contact with the respective persons.READ MORE"
341,1,Redmi note 5READ MORE
342,1,"It become Hassal for me to exchange my old phone. running to e kart hub. 2 hrs waiting , no define location for item. people running here and there. verification of old phone was big issue.  Not a single person who can clear old phone, every body is intended to reject old phoneREAD MORE"
343,1,not a goodREAD MORE
344,1,earphone are missingREAD MORE
345,1,N8ceREAD MORE
346,1,"Phone got delivered on 30 Jun and guess what, within the month seeing issue on screen showing headphone jack all the time. No matter u have headphone connected or not. Unable to take any call without headphone on as it's Stuck.........Restarted as many as 20 times.MI India's no 1 phone brand... Nice....READ MORE"
347,1,Got faulty productREAD MORE
348,1,The order update is not available correctly.Order delivery is also delayed.READ MORE
349,1,nice phoneREAD MORE
350,1,Delivery Boy was very bad behaviour. Boy did not come to my address. He called me to come about half kilometer away from my address and he wanted some money on account of Exchange my phone. my phone was in good condition but he was continuously saying that this product is not exchangeable. he took about half an hour to exchange. he want some money as a bribe to exchange my phone. plz take action against him.READ MORE
351,1,thanks Flipkart nice product value.for moneyREAD MORE
352,1,after this I purchased note 5 64 GB.it's a worst mobile.Very very very very badbecause hanging problem.READ MORE
353,1,🔋 battery problemREAD MORE
354,1,good product from miREAD MORE
355,1,wrost of moneyREAD MORE
356,1,PATHETIC FLIPKART CUSTOMER SERVICEOverheating issue with phone.Once again flipkart proved his poor customer service.READ MORE
357,1,nice phone i like it brand miREAD MORE
358,1,Best phone but worst Flipkart.Chested me in delivery.READ MORE
359,1,"not working properly. smart cover closed not working properly, screen on  even closed the cover. I tried adjust the settings but no result.READ MORE"
360,1,"Received after 3days, very poor logisticREAD MORE"
361,1,my phone has been screen crashed under in after purchasing 1 week ...     nd others also GoodREAD MORE
362,1,data cable and sim ejector pin missing...Dont buy this product..Flipkart Or seller is cheating...Arrenge my Return...Last shopping in glipkartREAD MORE
363,1,Delivery from the given time have received late and also took extra charge of Rs 70READ MORE
364,1,Very bad mobileREAD MORE
365,1,thnqs for refund...i appreaciate flipkart for tht thing .but my phone...was with..a problem...of automatic shut down..so i rated 1 satr fo thtREAD MORE
366,1,Best hanging phone. Surely you will cry. Don't waste your mony buying this phone.READ MORE
367,1,Battery power is not true fek batteryREAD MORE
368,1,price highREAD MORE
369,1,GoodREAD MORE
370,1,GoodREAD MORE
371,1,Worthless phoneREAD MORE
372,1,good but high priceREAD MORE
373,1,Not much impressiveREAD MORE
374,1,not goodREAD MORE
375,1,Flip Cart Is Worst.... very bad.READ MORE
376,1,Mobile connectivity to the network is very bad and Flipkart promises to replace but rejected very bad serviceREAD MORE
377,1,"Everything good in this phone except battery.After 3 months, the battery performance disappointed. I dont play games, not using many apps. But after full charge, the battery is not surviving even for 4 hrs.READ MORE"
378,1,very bad product😭😭READ MORE
379,1,for after sales servicesREAD MORE
